label,binding,kp0,kp1,kp2,kp3,kp4,kp5,kp6,kp7,kp8,kp9,kp10,kp11,kp12,kp13,kp14,kp15,kp16,kp17,kp18,kp19,kp20,kp21,kp22,kp23,kp24,kp25,kp26,kp27,kp28,kp29,kp30,kp31,kp32,kp33,kp34,kp35,kp36,kp37,kp38,kp39,kp40,kp41,kp42,kp43,kp44,kp45,kp46,kp47,kp48,kp49,kp50,kp51,kp52,kp53,kp54,kp55,kp56,kp57,kp58,kp59,kp60,kp61,kp62
resume_input,none,0.835478596474269,0.7676411056865211,-0.009296199045966824,0.8506551018966351,0.656569122489818,0.03568052081954959,0.7676062077978598,0.5436101387433059,0.007273475369057522,0.746111345065478,0.4743039058973518,-0.023391025689509,0.7186048916844472,0.46340613552342264,-0.02071916977853736,0.6867270801692654,0.5855027317346646,-0.059920794534011494,0.622393515970102,0.6360793580062696,-0.042457281204801245,0.6329101966182611,0.657393840572236,-0.08770974462460683,0.6910189214635425,0.6310049698754226,-0.05624202023120771,0.7279212646394421,0.68402346861335,-0.06384360230366899,0.6596682820409426,0.7123430620148665,-0.06609088695669209,0.6905053540383655,0.7521090823464801,-0.07355656802479703,0.7090391987756121,0.6820653197277724,-0.076997376532573,0.7412026554569088,0.7112707679083822,-0.049056885218161,0.6489621741243431,0.7563761799285778,-0.12479865181005118,0.733410666519146,0.7778068149843089,-0.06823066305733251,0.718839323976533,0.7547153538572837,-0.111001364334958,0.7674664168537216,0.7981244992356031,-0.08880101674603726,0.7304441538639772,0.7945781702765055,-0.0824746150704591,0.7510441374326974,0.8173445463339187,-0.08264003147382934,0.7707371709719999,0.8254837330578589,-0.10738933358206298
resume_input,none,0.8604632931187063,0.733972665019959,-0.015849687433518216,0.8007163202789611,0.6646163864247497,0.005262667707614669,0.7676790086576594,0.5905300285883017,-0.04688641441128303,0.6891216583865302,0.4839630701313417,-0.03607828749975001,0.7410784497426193,0.36227180643373347,-0.04084910293947534,0.7235500379979827,0.5820862348304048,-0.060206901738295265,0.6262466264393776,0.6248125117360179,-0.09052764874771303,0.7100087626446032,0.6188612441083093,-0.0983384053435223,0.7401957731670854,0.6193311906290224,-0.08227736031478995,0.7429323709747115,0.6498848546814,-0.08369259964151327,0.6819775863596795,0.7251329786115395,-0.07681305618710275,0.6633522690131778,0.7204869837793414,-0.1143221471048768,0.7471540052337781,0.6979627736030994,-0.05246086356534044,0.7499097763061651,0.6991681438418289,-0.11474027187510016,0.6668937392010611,0.745998583513308,-0.11641441582872693,0.7051768645124542,0.7882671401676381,-0.09661087662470642,0.7507327729777707,0.7744042070456613,-0.042287607183880874,0.7684817312552126,0.7892474876768406,-0.09225957252015761,0.6760580276447845,0.8011761441042099,-0.10637256679959202,0.7529476420581794,0.8249869911907745,-0.08573549159664398,0.7335770468179987,0.7948883481903539,-0.008830481880652552
resume_input,none,0.12228977102780925,0.7509415946076834,0.000951102233081594,0.17528178467374822,0.6309226877917743,-0.00794375561728682,0.2575336039745042,0.582239400645069,0.002864651355594855,0.2830959859377311,0.4800158783381835,-0.03912332774238894,0.31446376490644745,0.4074024247276999,-0.052411315162535166,0.29250634336810943,0.6039652777735319,-0.059072977669492474,0.34824880300581607,0.6914675552794736,-0.09903723453357048,0.30670620240131263,0.6518536147618493,-0.056496540948130114,0.32121009597488126,0.608008624540687,-0.10049303098255513,0.2830270268184494,0.6516101300559362,-0.06867980364830562,0.36918281777739703,0.7268021588977795,-0.06246540902689854,0.28148011787008065,0.7308494820841585,-0.08364565566915702,0.2951671538381341,0.7051384433068073,-0.07444802020241233,0.2296456706969786,0.7477176658500141,-0.1186034114203338,0.33450867704725473,0.7706561456891078,-0.10632404625398163,0.274346371994062,0.7728419265200379,-0.08063386912747002,0.2452483269736182,0.7678813605107757,-0.05075824739973196,0.22448095859564454,0.7944596836239813,-0.05424224743317895,0.30119501652125813,0.7910448249066714,-0.09245651420554554,0.24125760369571436,0.8107802883920183,-0.06912819332171449,0.25551195934622595,0.7988576338820044,-0.04910252299506769
resume_input,none,0.8764757143398054,0.7731529111553588,0.01912377152372388,0.8148674267766625,0.6099772260002316,-0.019450969560573385,0.719006074544135,0.5634884469895998,-0.004392591996622305,0.7261106968329025,0.49800433437891184,-0.03323320720644415,0.7508467664953447,0.4278161957944725,-0.05360942982435553,0.7179318176007089,0.5974074097486608,-0.06421400844500325,0.6405788145340285,0.6359818268557442,-0.0799585803231393,0.6428595390445463,0.6341454151155126,-0.07225434531942138,0.6923023644973505,0.6290903423202002,-0.055824985408899915,0.7591188201372769,0.6354313384694432,-0.08830764094558068,0.643874100745862,0.6757684596144815,-0.08138762821943087,0.7072609563091752,0.7309857779044644,-0.07643271577056222,0.7235364648841542,0.66666451122995,-0.08005962502017368,0.7729926336617794,0.7296667231821093,-0.11582778578157585,0.6792970662369047,0.7659300929651327,-0.07568567267785883,0.7062634232004266,0.786162478528962,-0.0941711200881481,0.7286778595706764,0.7592867163249254,-0.08294880153844997,0.7667811184723882,0.8248556725787226,-0.08430419273013783,0.6776199754640114,0.7822921318309134,-0.09132864837223645,0.7279864717458235,0.8365780866380882,-0.07560502621596038,0.760957718942862,0.7653886064011393,-0.09943007972571573
resume_input,none,0.8739752588467626,0.7512641163807049,-0.019543999767818593,0.8520203925180161,0.6419010119701976,0.002439447131444378,0.7367021354102056,0.5449489324445972,-0.033768970464195636,0.6984607401943259,0.4922878022696743,-0.03699164336365473,0.6842997592338032,0.4479919849863611,-0.03833575225231841,0.7388723643326901,0.6163487213694329,-0.04695943529015649,0.6231444649113391,0.6194267514514633,-0.07684320363382821,0.6639845114986179,0.6154688768343263,-0.05369979677604263,0.6879289929270537,0.6260011984271908,-0.05869114266850324,0.7074908861900673,0.6752840824759958,-0.05489160782128184,0.6388032472011497,0.698151730806044,-0.08957607925626318,0.7359010324542951,0.7112906479660536,-0.08869059256385131,0.7127644135222272,0.7023706735609567,-0.0806435921253708,0.7461204295805706,0.7248388257956911,-0.05674289676695499,0.6656892959046591,0.7659976148992679,-0.10285722398227799,0.7041093711980795,0.7893640186557482,-0.0792528672737921,0.724064999584889,0.751585714361049,-0.09319348862394954,0.7749584661600604,0.7872979703079351,-0.12117433736550617,0.671345312601057,0.8190890335279606,-0.11134485556336336,0.7189687140906252,0.8139741126312761,-0.07781839404523071,0.7724669819057801,0.822715398444171,-0.09305990613208087
resume_input,none,0.13137568779243358,0.7551774246843617,-0.022285023551943905,0.15328975207439755,0.6604790218462929,-0.018273721914781556,0.27182052386614164,0.5462338515451863,-0.02375776747125032,0.2759884352275238,0.49776343375476256,-0.028030341783433943,0.2942350735791446,0.4338836577696389,-0.04923340060352607,0.3004945748154134,0.5910089212259995,-0.05397362659712239,0.33128110175980396,0.6312075460876159,-0.13904624609096877,0.3102569600702775,0.6607407640190396,-0.09558378522417912,0.30025997252135583,0.6334527730288072,-0.07787446469965749,0.24734244376217251,0.6149419255882542,-0.05518358231332917,0.33244754088469874,0.6985312505066902,-0.10754848436394975,0.28676382836697767,0.7052279356383244,-0.08662452608139727,0.2730446620385273,0.6912083907483525,-0.09345551096350359,0.22611709086557885,0.689677213215644,-0.05349461279495056,0.3487298444037107,0.7700560363701779,-0.10848280288258431,0.3006705991349393,0.7971812962965494,-0.10495303270577061,0.27268865348361526,0.7774778205465331,-0.0496786876731409,0.27282484609088065,0.7757652847235859,-0.07914853960588616,0.30069124153433247,0.8298404414233257,-0.08144774187735741,0.2310991493922827,0.8076275886065616,-0.0787838750659012,0.23949926954790612,0.8283870082327248,-0.056819947420517956
resume_input,none,0.8434601419040132,0.755380586765946,-0.01632773652307685,0.8174013106610831,0.6826079407548912,0.008106301272925567,0.761977986518995,0.5583235646539432,-0.006803941389688243,0.6764816190185851,0.4920793486899451,-0.013924947482663479,0.6952513992256085,0.4076055286025975,-0.0589015586142354,0.7233314331847286,0.5392400881317513,-0.06855479301627863,0.627317237877563,0.5905562737806953,-0.09875410798357068,0.6708665008406753,0.6517196239534259,-0.06974059774434,0.6787041032476449,0.6559864895191041,-0.09775399118534635,0.7378271787604631,0.6266301134635525,-0.07225889505794628,0.6393690973527478,0.7120975521461703,-0.11714311062480609,0.7124088829989085,0.7203544565656609,-0.041998192578887206,0.720829663486126,0.689076584551061,-0.06384033007569036,0.7482550798077653,0.702774523986296,-0.08290382092974145,0.6882262197780276,0.7418029964105833,-0.060952116959682945,0.7534479052617964,0.7563953802722685,-0.06299958176557933,0.7414970012318425,0.774047638969956,-0.06220172265594376,0.766451956689421,0.7443570522992521,-0.09015660887545383,0.672896071200648,0.8319517862140554,-0.08626343214422283,0.7212459465245475,0.7883454540649546,-0.041747297371096705,0.716788593940027,0.8032038493796162,-0.07219039766586838
resume_input,none,0.8845132737740921,0.7345500683973838,0.008730291531493677,0.8528706706499245,0.6551573102793155,0.010723693241463685,0.7321133642695414,0.5565770497040119,-0.014655999264137685,0.7426731903655986,0.4737331541852912,-0.04585297113634402,0.7006511294703837,0.42581724951405714,-0.04052013909822813,0.7358787573035661,0.5561911522063279,-0.028083411395238726,0.6612323982901405,0.6557583989558637,-0.025224550204140585,0.6529677782588513,0.660683206021525,-0.11464414034337635,0.7162436452133837,0.614063791323183,-0.08499939636358991,0.7735662451041275,0.6258627798317244,-0.1001188063111112,0.6435703401204965,0.6760027172780876,-0.11507282540024838,0.6819025638592305,0.7211493722330011,-0.08442069394788415,0.7209888641775584,0.704955401679465,-0.043702870999620586,0.7320337225651311,0.7175414487715315,-0.07178548327770275,0.6538931977032624,0.7507107026813867,-0.06776871623088013,0.7173288326867004,0.75403325464442,-0.09426181002132364,0.7158455237083996,0.7411065868134498,-0.0823626065945285,0.7916609972069152,0.811636284355024,-0.05046516699206869,0.6834286485761547,0.8332933558257795,-0.1014012565737126,0.7397012098734064,0.8347826130906607,-0.11264108691285693,0.7684231336832243,0.8114801864301787,-0.0727315115164838
resume_input,none,0.8877301939737987,0.7448643391728675,0.007469086244843219,0.8479408856403948,0.6739190385793233,0.026650917448266215,0.7660342433940337,0.5622252579826945,-0.027675789282813515,0.7061126713486032,0.4921845687001126,-0.07061463122370606,0.7024746006183316,0.4229643707880943,-0.053659944301806116,0.7737008124436402,0.578769694787171,-0.040089397605007,0.6497754993122414,0.650985329086369,-0.09570911091971915,0.6673156766357158,0.6786843754140627,-0.07811153762568682,0.7072134512630109,0.6285810733426215,-0.09913553871479827,0.7172958766433923,0.6396159984529298,-0.06543105007570271,0.6505995822190462,0.6715183656061091,-0.09603343047697288,0.696748537275125,0.6944017610420278,-0.045024703283958245,0.7141577936460372,0.712182528573304,-0.04290548373232582,0.7084289752980095,0.7080370715325918,-0.08167959881775588,0.6568212865526476,0.7855701929449919,-0.07776768328849762,0.7139248362141968,0.7870506221325761,-0.08631284773731587,0.7423061325011278,0.7087644245107647,-0.06970520384795242,0.7171701420093569,0.7891757935427909,-0.13212442634355934,0.6760443991096208,0.7983199336265856,-0.08577404460389587,0.698773812468815,0.8303461800065152,-0.1064365480172332,0.757892502074083,0.8117101879363555,-0.07772546340764375
resume_input,none,0.8835053829672506,0.7388109510265423,0.03349348657022217,0.8646713964674855,0.6428962932865137,-0.0221952857392854,0.7723118512597349,0.5480153295562621,-0.040111805910169065,0.7151814049108659,0.4693261310217843,-0.042399121975347585,0.7194848320056447,0.41698180754316333,-0.04592860274762122,0.6966044461320201,0.6035304820904546,-0.07577230405260857,0.6369527864613908,0.6712654575272351,-0.08039232642416612,0.7062799895940869,0.647180338319039,-0.0663771397714513,0.706987007259803,0.6295994345518742,-0.08876160781543745,0.7716093998240392,0.6480375122926907,-0.10047881682466311,0.6534827946572317,0.7081823639556464,-0.04261119115765929,0.6942232353446468,0.7159380428012209,-0.10688639684429496,0.6996643717573082,0.7157504184749922,-0.06352731135851357,0.787838961817169,0.7728986661011156,-0.09888286332600377,0.6769824934341484,0.7337950081333954,-0.09749309135859514,0.6755947224149694,0.754048367203155,-0.0702759307126525,0.7278563016434831,0.7512729855840721,-0.034675266169643976,0.7696889664715345,0.8194610842248924,-0.08984597998531024,0.6849570237459884,0.8388481596741598,-0.12205692989991226,0.7302847562160026,0.7692847406869424,-0.07115283590865917,0.752476360184811,0.7977840388318036,-0.07837138713044489
