label,binding,kp0,kp1,kp2,kp3,kp4,kp5,kp6,kp7,kp8,kp9,kp10,kp11,kp12,kp13,kp14,kp15,kp16,kp17,kp18,kp19,kp20,kp21,kp22,kp23,kp24,kp25,kp26,kp27,kp28,kp29,kp30,kp31,kp32,kp33,kp34,kp35,kp36,kp37,kp38,kp39,kp40,kp41,kp42,kp43,kp44,kp45,kp46,kp47,kp48,kp49,kp50,kp51,kp52,kp53,kp54,kp55,kp56,kp57,kp58,kp59,kp60,kp61,kp62
middle_finger,enter,0.7654104258331252,0.6710474447202088,-0.007937409171233294,0.7491334354525674,0.6782508758717519,-0.04373068287858488,0.7413294400335441,0.6700821481571451,-0.0990443257099051,0.737108946095142,0.5889862564628001,-0.14467213035971901,0.8112835146242963,0.5677876495520935,-0.1659483189732952,0.7701058804910915,0.5995573747402824,-0.061235795611644814,0.7209174786253083,0.5526447856245451,-0.14988504067408553,0.7500758478710171,0.521753330794596,-0.16265916965971478,0.7930739474978662,0.5342820174095007,-0.24144585914593508,0.7845381356578645,0.5367549195636572,-0.049165778780603055,0.7841549210576575,0.5056190937682746,-0.13776331937978695,0.7668179214564592,0.4205988359777576,-0.20773528088467272,0.7493536776158887,0.3960566126186694,-0.18843497003362783,0.7952870992094292,0.5857416999347026,-0.08832185214807642,0.8354459733161407,0.571402541854619,-0.14090295842339348,0.8184804399396778,0.6548388848975419,-0.14978906831410643,0.8444993038934265,0.6476698497296114,-0.1165239407709847,0.820740360014426,0.5961804259192105,-0.0707159132354178,0.8494908906826267,0.5758317329116714,-0.14344153286337055,0.8267247436197176,0.6414850303074769,-0.1528017109475608,0.8585670513519611,0.6870922360089862,-0.11513748605117037
middle_finger,enter,0.7649273360327652,0.6570640217023221,-0.01640374581950451,0.7684228480064154,0.7034084797693907,-0.05450520243454379,0.7259477417274544,0.619609411672513,-0.09546121458217394,0.7485536979913449,0.6012188394924008,-0.13400591867226894,0.7948317050397324,0.5844913292111993,-0.18272640959665962,0.7524969533565631,0.5490622920545429,-0.11360327786774777,0.7532051153120087,0.4730930856757127,-0.16997435610322859,0.7704506185150403,0.5481193442546032,-0.16394526799670575,0.7688639782423601,0.5774986436401987,-0.21541885717317905,0.7760582287925698,0.5686659305941809,-0.07904294991290017,0.7721163673042152,0.47689215845065325,-0.15927945499907903,0.7659747482571355,0.4423591043712618,-0.2335469877854362,0.7440656262532778,0.35589149437816725,-0.2329275858221424,0.8195132200535102,0.5800813488065947,-0.12349436622038952,0.841566386436265,0.5601299454513384,-0.1895679546901528,0.805871161516313,0.6318567132221647,-0.1353393023860653,0.8069634644248608,0.6296438063654092,-0.12537659150425803,0.8526681042271748,0.5918621715254934,-0.08066328787576017,0.8207448339072251,0.6060580334511041,-0.1323662356551923,0.8565225856129924,0.6266097404325993,-0.12151378507785408,0.8463441878035796,0.6644206183997096,-0.1029567712467772
middle_finger,enter,0.2138400066652305,0.6647671939334882,-0.021577301679623285,0.26926025226951056,0.6594741249146219,-0.04536059707857846,0.24947754587624194,0.6210480706292019,-0.05916063446495386,0.25766913952860704,0.5876781549569514,-0.11824732231262236,0.2082321975022856,0.5806626594636757,-0.15384074099235687,0.23191954372258694,0.558186545370421,-0.07957347288769062,0.24484168122682015,0.5525365863937931,-0.15427329914666763,0.2591006989675526,0.5487252463309852,-0.18714743647262355,0.24473980138705553,0.5507342977372622,-0.19929240214973457,0.20237497672157245,0.5654774159730154,-0.06721892795141071,0.22477959413160653,0.5029819183201449,-0.15060560798767658,0.21999628968162466,0.432073927098443,-0.24157849528538394,0.27935498708295403,0.37911612649485615,-0.1770303299895048,0.18903427475875278,0.5520174454359906,-0.09422645175638114,0.17260772790127987,0.560138017919689,-0.15542015695340364,0.1925494455308855,0.6359705335440815,-0.13530165303949496,0.21566658701646024,0.6708764152283013,-0.09573569077606339,0.17579645418229206,0.6038584146072653,-0.07833486261689229,0.13130498336317897,0.5927963654143376,-0.1014447374534545,0.16614126306338983,0.6594279654846765,-0.16490773733301092,0.1390293130380198,0.6651618803687949,-0.13206920786143664
middle_finger,enter,0.7754782228410293,0.6395438438281842,0.016576028061098855,0.7280956828903067,0.6656362979765305,-0.030659041389463494,0.7039481639468778,0.6219788106491149,-0.07169793042403984,0.7197404179107846,0.5678977141697895,-0.12737140766447466,0.7703193614710108,0.5820371515828895,-0.1553623063059806,0.7266861638672557,0.5330636124815447,-0.07663248992667013,0.7597074693525347,0.5268731033113279,-0.1185680714204036,0.7772208777760234,0.5484628855827784,-0.1832973368535117,0.7903015861417296,0.5359531988448428,-0.1848042084788065,0.7764026195983097,0.5906535827331277,-0.09729523731766432,0.7860130058432907,0.49941305639645384,-0.16587966633184584,0.7453971444036943,0.4285863235912968,-0.2137718018928259,0.7950732354655168,0.37185660502009876,-0.16662739857574257,0.8192311901294405,0.5713510070414447,-0.06644368679815377,0.836092892329028,0.5443418693510561,-0.14042615419193305,0.8180058776610517,0.6333888401946413,-0.11602488034953544,0.8187808958717084,0.640190148367979,-0.14368031392789252,0.8744099797905936,0.6138620188987554,-0.07584835096944698,0.8308601434327308,0.5614927216981452,-0.10984832896649797,0.8242245364420443,0.6514666625709031,-0.10857042597569579,0.8076999440586075,0.6906007304032992,-0.10770237022964697
middle_finger,enter,0.21072375988151038,0.7209310693518852,-0.00960852524744635,0.24997646131249873,0.7103009233329378,-0.07145005889902753,0.2327538277936143,0.6336825980580173,-0.06883487953864781,0.2507490258684806,0.5801948595120285,-0.11724004569977114,0.24631853749185617,0.5560178838995065,-0.1420546527875,0.24069840970848155,0.552935328968557,-0.15359421623181457,0.2746283218484028,0.5277035547075413,-0.13317781864481285,0.25523980539445523,0.5380029780853612,-0.15475781093208926,0.21857546420394158,0.552262347736443,-0.20213909013182646,0.2189803371400343,0.5757463967502817,-0.10188762545471311,0.2222428102610743,0.4837891843499121,-0.14780412697547385,0.23275194056661597,0.4382568795529753,-0.17654660584071458,0.22001822826480955,0.39329907379246487,-0.20540384142151807,0.20830491298483156,0.5194454992971632,-0.04397766693961299,0.15900961748761866,0.5651627812140373,-0.15913775825038423,0.21053725083874197,0.6074991165870773,-0.13300080245438184,0.23451563565693867,0.6456657839288209,-0.10707357420859293,0.17226560100159682,0.5817434670704693,-0.08668755067305411,0.15938483917524704,0.5666304986117252,-0.1482376403948726,0.14217966502362167,0.6441695656115466,-0.12828838392274466,0.16138384352857593,0.6496718807929853,-0.09378493769761227
middle_finger,enter,0.8121948744073296,0.6608368816045608,0.01751561867077068,0.7508530158222579,0.6737229781825171,-0.048244509953635877,0.7519555369789224,0.6640242168451524,-0.08494860301044509,0.7601095252033819,0.5733226329511851,-0.08315690354282648,0.7959981148815263,0.5419515082979638,-0.17729050738998253,0.7461141919078155,0.55030712535821,-0.09114632057381974,0.7770926795375862,0.5352429416626309,-0.10456154860420407,0.7649358378147999,0.5545915334039361,-0.18776113236670355,0.7794993964602203,0.6007480829448059,-0.2141097732438466,0.7604677052699786,0.5639927003211427,-0.07295437734903579,0.7674037021812649,0.46921021450048744,-0.16937055946027416,0.7762670205619187,0.45115372698605494,-0.1938106164892653,0.7348558084885309,0.3825243075272833,-0.24587121265285344,0.8012477133575928,0.5717510345226341,-0.05594188545681293,0.8284889977993459,0.5409407627902182,-0.18451657399659718,0.8267193032088143,0.6531244936871838,-0.1550781925233064,0.7992291142280998,0.6843190427736774,-0.13383337975883994,0.8165608524098938,0.6134037252571519,-0.07485588216857628,0.8701691617621057,0.5967739790055165,-0.14216390287862335,0.8616827532483482,0.6501001145969245,-0.1316031250502906,0.8448505325075055,0.6740657422885266,-0.09183406417575181
middle_finger,enter,0.23600130311577783,0.6654817782691873,-0.017510157894829355,0.2638311505926054,0.6520053309739055,-0.046997502080646396,0.2834332773782089,0.639147210403917,-0.10890156481406109,0.2564285812097362,0.581572996095062,-0.10226463388258811,0.24258084217033915,0.5440172352916982,-0.11892064974636479,0.2342675484770611,0.5728230665876289,-0.09103426865574021,0.2260474679112553,0.5256235165258414,-0.1169054845636325,0.22891907684805402,0.5265574912999994,-0.1943182091828375,0.22983001523256585,0.5532621319169762,-0.1874224103351069,0.233195179171085,0.5430283350562088,-0.08395120321777563,0.25590467072990464,0.4601998638780068,-0.15281647960608366,0.23997068764691987,0.40485158457217557,-0.15089461733347295,0.23487573541175222,0.3692536794014089,-0.2439150251983301,0.19789125802248797,0.5284341827475776,-0.0328694715131095,0.21759287993608478,0.5598191533297769,-0.1259168821498845,0.20034787745735405,0.6041913389297949,-0.1632009956037447,0.19094189337522605,0.6512388084689803,-0.1668126408850792,0.12590385221585387,0.5749207732135897,-0.09294717307487364,0.1529860661786634,0.5904019409829283,-0.1560665585609785,0.16944769544190175,0.6296299309965575,-0.138973241323367,0.1829186954260924,0.6530516397585632,-0.11100125708863483
middle_finger,enter,0.1946892782087556,0.6758492007261591,0.008818897002934258,0.2015372810275481,0.6877154540516927,-0.04718498529362297,0.28162646064742236,0.6422637161936721,-0.09214533779217003,0.26440239109793107,0.5671119277217002,-0.11586033700424754,0.21590713418779683,0.5543456811797906,-0.18702785678336065,0.28459961641788567,0.5912613454766509,-0.05981641880131272,0.23325052256137402,0.4906924628170539,-0.16337807551227182,0.25487570568927764,0.5368755957298935,-0.16709653554777487,0.22135750417071287,0.5448473873871399,-0.22492633417137126,0.18126926304618018,0.5621494340286581,-0.06627015814880045,0.23848857194849082,0.5191977476314954,-0.20019415622430017,0.2478916477765074,0.39833143379420294,-0.16682714040517138,0.2553394946458364,0.3714652637361809,-0.23894412730725867,0.17322782776188983,0.5658628075552332,-0.06099997829960317,0.15481961308708003,0.5693810496408959,-0.1997900715592642,0.18677323335241036,0.5906821419399771,-0.12798012779813359,0.18454234757924992,0.6612571991536188,-0.14011433339844948,0.1561344372635941,0.5750236057100937,-0.11422628136135343,0.1753581979570329,0.5999934869450112,-0.13718530684356425,0.1540138261663465,0.6440574563809578,-0.1097941591803548,0.15300477780174304,0.6902724906164984,-0.11129768818757316
middle_finger,enter,0.7788335939270081,0.6661625315853258,0.03547614820868898,0.7720574745684013,0.654333189318817,-0.06019944726666756,0.7269216698110994,0.6217370395833692,-0.09559817038880633,0.7527542474167381,0.6141562138306801,-0.08792622718458136,0.7874310952288868,0.5581043640776002,-0.1662751649522418,0.749865704495933,0.5364487711664734,-0.07147320151834195,0.7426937133524576,0.5328079811877713,-0.1463274086153686,0.783832286418363,0.532906458429444,-0.19581562592889715,0.7954641461154237,0.541391733085679,-0.21650848279748006,0.7899237680281953,0.5645590946673794,-0.12169488371861761,0.8207354676355062,0.49549587926958655,-0.13996271751143874,0.7466377067193464,0.44053551018671105,-0.20107697351840242,0.782252008778598,0.38150365689188176,-0.23292076642463225,0.7829786764225486,0.5509232076031398,-0.09279874578916705,0.8074120804753955,0.547650183968916,-0.16770270289472713,0.8141118176313898,0.6195688443778739,-0.17179001483044393,0.8464935744713853,0.6761988313475942,-0.12086043149102182,0.8706519056700522,0.5938441386505564,-0.07928969443681334,0.8360642629894205,0.5744079702881013,-0.12118654442768835,0.8359803898136882,0.642775070870257,-0.09792265432982378,0.8190801525919641,0.7072370223576346,-0.08925084371540194
middle_finger,enter,0.21566087915217058,0.6731222724018958,0.018539005192934496,0.22945991091592732,0.6720701461417552,-0.052084307032973245,0.2921901470809787,0.6440102792590283,-0.08089833505938294,0.2460787851182682,0.5759664689166082,-0.118642869999542,0.18699787379569022,0.5458105539401338,-0.15279667303417,0.24110742598034485,0.5507946804613075,-0.0778562984673272,0.2576618855309417,0.5046358171101079,-0.11234392635803411,0.2547494785754505,0.5342942831945211,-0.18105638922175243,0.21273685824235788,0.5238825583612338,-0.22036158941389983,0.19435667148499858,0.5494310984036683,-0.10192304426964595,0.20682946575868444,0.49547605045225085,-0.14770175747958136,0.2571810299884304,0.4270241654584109,-0.19183600254198196,0.2535185231069358,0.370437331846537,-0.20348144846224486,0.17615720643169042,0.5833295686709097,-0.09283770512097884,0.1650419671309985,0.5666083699782831,-0.16364402395198402,0.18475545790706804,0.6235699047431553,-0.14851583486692627,0.17936462087768623,0.672001247525903,-0.12795045626906043,0.17875948817188636,0.5818738615414841,-0.12746624354093644,0.20145134176648405,0.5777208275443452,-0.11975830669687008,0.18058496502748744,0.6133771488366893,-0.11669685361479322,0.16918799752834757,0.6718179965793724,-0.09166723342758665
middle_finger,enter,0.20285903727836807,0.7379514987403296,0.02239910295680817,0.23886173979792868,0.7261979659294632,-0.02186477660404475,0.32770285477974115,0.6111963701904697,0.01173755074276911,0.3258495872105931,0.5724046550052472,-0.006189670636217139,0.2952664716922655,0.530725836335085,-0.051280570002188795,0.2678324025529566,0.5689268042038241,0.034695784690544636,0.22562839732416018,0.5179783329186024,0.0034326119319540837,0.2776385525402245,0.5479149069304952,-0.030940633014529418,0.26577802117422433,0.6285381915575833,-0.048572416722703154,0.21639730245055144,0.5786570051660466,0.004318080956873234,0.23541899120119358,0.4488368808069291,-0.02592259828757259,0.2280825759542442,0.4161772828031433,-0.024130055439179544,0.22544520329495432,0.3755680139260418,-0.06082639189467711,0.19506036075031086,0.601304669797672,-0.029680311224537,0.27190183122938916,0.5371406539444008,-0.03845048780124952,0.26703053973639623,0.6029449209444457,-0.014120185529369413,0.2339660816560878,0.6543291088870384,-0.044798773419180885,0.15327743790207138,0.6112476038292055,0.006378716280716679,0.20955284127548068,0.5712301730972282,-0.0335674739254574,0.26333808895216093,0.6359736804391676,-0.05481836830039617,0.22299969980384005,0.6304657253842817,0.01982510136745967
